rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
1743,4857213,K02120.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,8.774257860,2.9310000e-05,-2.9310000e-05,132.3338600,2.960000e-03,-2.960000e-03,0.9170,0.0250,-0.6930,2.22450,0.07600,-0.07600,2.3960e+02,1.260e+01,-1.260e+01,1.75,5.300e-01,-2.200e-01,771.0,,,83.63,76.88,-25.89,22.30,1,q1_q17_dr25_tce,5146.00,154.00,-138.00,4.445,0.100,-0.300,0.9050,0.2770,-0.1110,297.074650,39.933849,13.714
9018,4914737,K06471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,8.653119030,6.0390000e-05,-6.0390000e-05,134.3012800,6.270000e-03,-6.270000e-03,0.7010,0.2500,-0.4570,1.27300,0.36500,-0.36500,2.0680e+02,4.170e+01,-4.170e+01,0.85,3.000e-02,-5.000e-02,493.0,,,13.95,2.36,-2.44,8.90,1,q1_q17_dr25_tce,3929.00,70.00,-78.00,4.705,0.027,-0.020,0.5500,0.0240,-0.0300,289.088750,40.018162,15.109
1042,4940438,K01561.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.085904950,1.1740000e-05,-1.1740000e-05,182.0816200,1.130000e-03,-1.130000e-03,0.9780,4.8870,-0.0360,2.07180,0.05640,-0.05640,2.1213e+03,4.930e+01,-4.930e+01,6.28,1.520e+00,-8.200e-01,861.0,,,130.10,95.81,-44.05,50.50,1,q1_q17_dr25_tce,5931.00,177.00,-195.00,4.479,0.091,-0.169,0.8660,0.2100,-0.1130,296.033420,40.019611,15.549
6190,5008775,K05113.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,52.672762400,7.8620000e-04,-7.8620000e-04,178.5395000,1.140000e-02,-1.140000e-02,0.1764,0.2765,-0.1763,3.03900,0.36200,-0.36200,2.4800e+02,4.180e+01,-4.180e+01,1.64,7.500e-01,-1.400e-01,521.0,,,17.45,23.71,-4.61,6.70,1,q1_q16_tce,6184.00,168.00,-197.00,4.448,0.042,-0.293,1.0380,0.4730,-0.0880,291.108400,40.182991,15.101
1008,5009189,K01605.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.939130740,1.1090000e-05,-1.1090000e-05,135.0517200,1.920000e-03,-1.920000e-03,1.1670,69.4200,-0.1330,1.36200,0.10600,-0.10600,3.8290e+02,2.250e+01,-2.250e+01,24.03,7.150e+00,-4.400e+00,1182.0,,,461.47,411.31,-191.41,22.00,1,q1_q17_dr25_tce,5956.00,176.00,-193.00,4.324,0.132,-0.181,1.1700,0.3480,-0.2140,291.238830,40.163509,14.832
5375,5020044,K03802.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.119100054,2.7960000e-06,-2.7960000e-06,132.5911800,1.130000e-03,-1.130000e-03,1.2470,0.1980,-0.0880,8.21630,0.08290,-0.08290,1.6511e+03,1.130e+01,-1.130e+01,34.34,1.067e+01,-4.270e+00,1571.0,,,1435.29,1309.88,-469.33,195.70,1,q1_q17_dr25_tce,6292.00,171.00,-202.00,4.426,0.052,-0.208,1.0780,0.3350,-0.1340,294.305850,40.193779,13.835
8207,5021732,K06490.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.039464523,1.9670000e-06,-1.9670000e-06,144.1372520,1.070000e-04,-1.070000e-04,0.9980,0.2030,-0.0020,5.39796,0.00740,-0.00740,6.6877e+04,6.650e+01,-6.650e+01,51.71,1.686e+01,-7.850e+00,877.0,,,139.95,131.94,-50.94,1133.50,1,q1_q17_dr25_tce,6410.00,162.00,-194.00,4.329,0.105,-0.195,1.1780,0.3840,-0.1790,294.731200,40.150490,13.623
3821,5024177,K04286.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.787120016,1.7910000e-06,-1.7910000e-06,131.7393900,1.900000e-03,-1.900000e-03,1.2630,0.6680,-0.0340,3.16480,0.09460,-0.09460,2.6550e+02,7.300e+00,-7.300e+00,23.81,2.810e+00,-3.120e+00,1972.0,,,3579.78,1514.49,-1214.25,43.30,1,q1_q17_dr25_tce,6112.00,201.00,-201.00,4.481,0.150,-0.100,0.7870,0.0930,-0.1030,295.281100,40.132858,14.964
5066,5024292,K03579.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.301031137,1.1470000e-06,-1.1470000e-06,134.4490700,2.000000e-04,-2.000000e-04,0.7900,0.0100,-0.0110,5.65214,0.00482,-0.00482,2.0415e+05,1.590e+02,-1.590e+02,93.01,3.185e+01,-1.712e+01,1454.0,,,1056.61,1067.40,-454.35,1526.20,1,q1_q17_dr25_tce,6386.00,177.00,-243.00,4.208,0.115,-0.214,1.5480,0.5300,-0.2850,295.300230,40.183350,14.573
3610,5036480,K04080.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.061002863,5.0790000e-06,-5.0790000e-06,132.5246300,3.870000e-03,-3.870000e-03,0.3370,0.1360,-0.3370,1.96200,0.12800,-0.12800,1.4240e+02,1.080e+01,-1.080e+01,1.06,2.700e-01,-9.000e-02,1679.0,,,1883.03,1448.93,-494.65,15.70,1,q1_q17_dr25_tce,5767.00,156.00,-173.00,4.538,0.044,-0.176,0.8810,0.2300,-0.0770,297.867340,40.102570,15.213
4157,5090937,K03182.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,8.799918780,3.8360000e-05,-3.8360000e-05,132.8861400,3.720000e-03,-3.720000e-03,1.6053,0.0830,-0.0792,41.56400,0.34100,-0.34100,8.6910e+02,6.100e+00,-6.100e+00,224.56,4.839e+01,-7.527e+01,1979.0,,,3624.62,2359.97,-2269.72,236.10,,,8092.00,228.00,-332.00,3.725,0.280,-0.109,3.2670,0.7040,-1.0950,289.265750,40.255482,11.040
4537,5091479,K07715.01,,CANDIDATE,CANDIDATE,0.6220,0,0,0,0,25.861605800,8.5690000e-04,-8.5690000e-04,140.2048000,2.880000e-02,-2.880000e-02,0.8550,0.1220,-0.6060,7.78000,1.00000,-1.00000,1.2300e+02,1.970e+01,-1.970e+01,1.12,3.200e-01,-1.100e-01,613.0,,,33.37,28.82,-9.66,8.50,1,q1_q17_dr25_tce,6067.00,164.00,-201.00,4.524,0.052,-0.208,0.8840,0.2600,-0.0870,289.443240,40.253529,15.183
2644,5096590,K03093.01,Kepler-1424 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,29.609905500,5.1690000e-04,-5.1690000e-04,137.3316000,1.310000e-02,-1.310000e-02,0.9840,0.0190,-0.6870,7.43300,0.25200,-0.25200,1.2010e+02,9.000e+00,-9.000e+00,1.74,2.600e-01,-2.400e-01,629.0,,,37.12,15.56,-11.47,14.30,1,q1_q17_dr25_tce,5812.00,104.00,-116.00,4.329,0.126,-0.115,1.1220,0.1680,-0.1510,290.991670,40.229321,13.619
9133,5097470,K02767.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.288058340,7.4570000e-06,-7.4570000e-06,131.9914000,4.780000e-03,-4.780000e-03,0.2140,0.2600,-0.2140,3.41900,0.17100,-0.17100,9.2600e+01,3.800e+00,-3.800e+00,1.08,1.700e-01,-1.400e-01,1736.0,,,2142.23,875.49,-596.68,28.10,1,q1_q17_dr25_tce,5631.00,76.00,-76.00,4.330,0.115,-0.115,1.1320,0.1760,-0.1440,291.253080,40.216671,14.487
5019,5113053,K03571.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.185090259,5.5100000e-07,-5.5100000e-07,133.2940140,1.290000e-04,-1.290000e-04,0.4650,0.0050,-0.0050,4.80188,0.00335,-0.00335,4.2328e+05,2.630e+02,-2.630e+02,92.50,2.510e+01,-1.822e+01,1564.0,,,1414.18,1136.19,-622.94,1909.20,1,q1_q17_dr25_tce,6516.00,181.00,-227.00,4.249,0.175,-0.175,1.2790,0.3470,-0.2520,295.391360,40.216770,15.519
3359,5113822,K00638.01,Kepler-199 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.642196500,3.1600000e-05,-3.1600000e-05,172.5884400,1.070000e-03,-1.070000e-03,0.0220,0.3610,-0.0220,5.01800,0.04080,-0.04080,1.1022e+03,1.270e+01,-1.270e+01,2.90,4.000e-01,-1.400e-01,595.0,,,29.65,11.49,-5.07,97.20,1,q1_q17_dr25_tce,5750.00,102.00,-125.00,4.538,0.026,-0.110,0.8820,0.1210,-0.0430,295.559420,40.236271,13.595
3360,5113822,K00638.02,Kepler-199 c,CONFIRMED,CANDIDATE,0.9540,0,0,0,0,67.093064200,1.7850000e-04,-1.7850000e-04,146.5704700,2.090000e-03,-2.090000e-03,0.8220,0.0440,-0.5680,7.33400,0.13400,-0.13400,1.2542e+03,1.810e+01,-1.810e+01,3.51,4.800e-01,-1.700e-01,420.0,,,7.38,2.86,-1.26,73.70,2,q1_q17_dr25_tce,5750.00,102.00,-125.00,4.538,0.026,-0.110,0.8820,0.1210,-0.0430,295.559420,40.236271,13.595
1643,5124667,K01822.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,150.878319800,5.0290000e-04,-5.0290000e-04,206.6922300,2.130000e-03,-2.130000e-03,0.0220,0.4000,-0.0220,8.67970,0.08260,-0.08260,6.5990e+02,1.080e+01,-1.080e+01,4.37,6.500e-01,-1.530e+00,423.0,,,7.56,3.09,-4.54,70.60,1,q1_q17_dr25_tce,5504.00,87.00,-76.00,3.999,0.304,-0.095,1.7370,0.2610,-0.6080,297.940160,40.278629,12.443
5088,5130740,K03583.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,210.306443610,3.5620000e-05,-3.5620000e-05,285.1273940,1.170000e-04,-1.170000e-04,1.1550,0.1250,-0.0760,6.68665,0.00818,-0.00818,4.6455e+04,4.940e+01,-4.940e+01,101.13,2.632e+01,-2.633e+01,525.0,,,17.94,13.87,-9.78,1081.70,1,q1_q17_dr25_tce,7591.00,211.00,-343.00,4.050,0.187,-0.153,2.0170,0.5250,-0.5250,299.219450,40.212311,12.504
6233,5166811,K05130.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,370.059180000,2.0270000e-02,-2.0270000e-02,311.4740000,4.520000e-02,-4.520000e-02,0.0166,0.4255,-0.0166,11.86000,1.30000,-1.30000,6.6980e+02,9.040e+01,-9.040e+01,1.90,4.400e-01,-1.500e-01,206.0,,,0.43,0.31,-0.10,8.60,1,q1_q16_tce,5228.00,176.00,-141.00,4.592,0.031,-0.132,0.7510,0.1730,-0.0580,284.465850,40.314941,15.612
3376,5181817,K00642.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.350413063,9.2180000e-06,-9.2180000e-06,171.4356500,1.570000e-03,-1.570000e-03,0.5490,0.3920,-0.3230,1.76940,0.05830,-0.05830,1.9250e+02,6.400e+00,-6.400e+00,1.26,3.700e-01,-1.200e-01,1088.0,,,331.98,278.44,-92.90,37.80,1,q1_q17_dr25_tce,5978.00,143.00,-179.00,4.534,0.048,-0.204,0.8760,0.2570,-0.0860,290.231600,40.356571,13.211
1208,5183357,K01669.01,Kepler-924 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,61.037359100,3.2310000e-04,-3.2310000e-04,175.1767100,4.600000e-03,-4.600000e-03,0.0710,0.3660,-0.0710,8.37800,0.13200,-0.13200,4.3750e+02,1.260e+01,-1.260e+01,3.38,5.900e-01,-5.300e-01,610.0,,,32.74,14.62,-10.68,40.20,1,q1_q17_dr25_tce,6309.00,75.00,-82.00,4.154,0.132,-0.120,1.6140,0.2820,-0.2540,290.668520,40.397720,14.171
7792,5294739,K06556.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.735993484,1.0560000e-06,-1.0560000e-06,135.0624930,2.350000e-04,-2.350000e-04,0.9930,0.0170,-0.0190,17.48770,0.03220,-0.03220,6.1799e+05,5.180e+02,-5.180e+02,571.07,1.628e+02,-4.069e+02,2063.0,,,4283.18,4276.57,-3999.94,1587.70,1,q1_q17_dr25_tce,5467.00,267.00,-297.00,3.432,0.808,-0.202,4.0550,1.1560,-2.8890,296.837190,40.473099,13.930
5218,5305451,K03843.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,161.253747000,3.4830000e-03,-3.4830000e-03,189.0939000,1.760000e-02,-1.760000e-02,0.9120,0.0080,-0.0160,25.32200,0.75500,-0.75500,2.5984e+03,5.870e+01,-5.870e+01,4.98,1.250e+00,-4.100e-01,295.0,,,1.80,1.40,-0.48,54.70,1,q1_q17_dr25_tce,5570.00,182.00,-182.00,4.573,0.040,-0.160,0.8030,0.2010,-0.0670,298.940030,40.419441,15.397
3765,5308537,K04409.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,14.265154500,1.0620000e-04,-1.0620000e-04,143.2202400,5.280000e-03,-5.280000e-03,0.3530,0.0950,-0.3530,3.60100,0.16400,-0.16400,6.6300e+01,5.500e+00,-5.500e+00,1.06,1.800e-01,-1.800e-01,853.0,,,125.45,59.13,-45.84,13.90,1,q1_q17_dr25_tce,5825.00,105.00,-117.00,4.237,0.156,-0.104,1.2910,0.2200,-0.2200,299.534790,40.477779,12.515
4063,5340878,K04199.01,Kepler-1566 b,CONFIRMED,FALSE POSITIVE,0.1460,0,1,0,0,0.539915033,1.5080000e-06,-1.5080000e-06,131.5520700,2.410000e-03,-2.410000e-03,0.2910,0.1830,-0.2910,1.14660,0.07300,-0.07300,9.7000e+01,6.300e+00,-6.300e+00,0.82,4.000e-02,-6.000e-02,1871.0,,,2901.68,530.10,-546.80,17.60,1,q1_q17_dr25_tce,5102.00,84.00,-76.00,4.502,0.070,-0.035,0.8370,0.0440,-0.0600,283.587620,40.574928,14.311
5912,5353137,K03447.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,31.507364900,5.5100000e-04,-5.5100000e-04,159.1203000,1.740000e-02,-1.740000e-02,0.7740,0.0180,-0.5598,7.36200,0.44300,-0.44300,3.3050e+02,2.550e+01,-2.550e+01,0.74,1.100e-01,-1.400e-01,253.0,,,0.97,0.44,-0.39,15.40,1,q1_q16_tce,3554.00,68.00,-82.00,4.888,0.080,-0.080,0.3700,0.0600,-0.0700,288.891940,40.563141,15.327
3390,5374854,K00645.01,Kepler-633 b,CONFIRMED,CANDIDATE,0.8860,0,0,0,0,8.503392490,2.7920000e-05,-2.7920000e-05,170.8689400,2.460000e-03,-2.460000e-03,0.8250,0.1050,-0.5690,2.95690,0.07950,-0.07950,1.8890e+02,7.400e+00,-7.400e+00,1.95,3.100e-01,-3.700e-01,1021.0,,,257.22,112.57,-103.60,28.50,2,q1_q17_dr25_tce,5877.00,105.00,-129.00,4.233,0.162,-0.108,1.2650,0.1990,-0.2430,295.217440,40.592251,13.716
3391,5374854,K00645.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,23.783209700,1.2870000e-04,-1.2870000e-04,179.7501300,3.880000e-03,-3.880000e-03,0.0100,0.4380,-0.0100,7.93900,0.12100,-0.12100,2.5650e+02,7.200e+00,-7.200e+00,2.01,3.200e-01,-3.800e-01,725.0,,,65.26,28.57,-26.28,38.30,1,q1_q17_dr25_tce,5877.00,105.00,-129.00,4.233,0.162,-0.108,1.2650,0.1990,-0.2430,295.217440,40.592251,13.716
5924,5391911,K05157.01,,CANDIDATE,CANDIDATE,0.5580,0,0,0,0,0.782068488,,,131.8940201,,,0.2790,,,1.23900,,,1.1570e+02,,,21.02,1.140e+00,-4.560e+00,6169.0,,,343029.57,54504.79,-146305.68,4.10,1,q1_q17_dr25_tce,4475.00,47.00,-74.00,2.113,0.033,-0.027,20.2370,1.0980,-4.3920,298.896730,40.578529,11.378
2410,5428668,K02794.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.703399912,7.8800000e-07,-7.8800000e-07,131.6592900,1.030000e-03,-1.030000e-03,0.3930,0.0650,-0.3930,0.82300,0.04170,-0.04170,5.3140e+02,2.140e+01,-2.140e+01,2.15,6.700e-01,-2.100e-01,2013.0,,,3879.31,3626.55,-1084.58,32.00,1,q1_q17_dr25_tce,5955.00,179.00,-179.00,4.520,0.037,-0.213,0.9100,0.2830,-0.0890,284.444700,40.693508,15.728
9050,5462901,K06581.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.270733213,1.0380000e-06,-1.0380000e-06,136.1808530,1.690000e-04,-1.690000e-04,0.4280,1.1660,-0.1280,2.78220,0.03520,-0.03520,2.9364e+05,1.334e+03,-1.334e+03,37.93,2.010e+00,-3.470e+00,693.0,,,54.59,14.81,-16.03,553.00,1,q1_q17_dr25_tce,4348.00,151.00,-166.00,4.601,0.053,-0.021,0.6780,0.0360,-0.0620,295.755550,40.618660,15.953
5796,5471059,K03956.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.636899795,3.3950000e-06,-3.3950000e-06,132.0762900,1.100000e-03,-1.100000e-03,1.5190,45.6200,-0.6250,0.91050,0.07750,-0.07750,4.2620e+02,2.090e+01,-2.090e+01,49.84,1.253e+01,-4.180e+00,1179.0,,,456.22,348.14,-121.31,27.60,1,q1_q17_dr25_tce,5524.00,166.00,-182.00,4.540,0.040,-0.160,0.8470,0.2130,-0.0710,297.558590,40.634670,14.720
6936,5471059,K03956.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,12.424955900,3.7930000e-04,-3.7930000e-04,141.5823000,2.560000e-02,-2.560000e-02,0.1740,0.2790,-0.1740,16.33200,0.54600,-0.54600,1.1040e+02,7.500e+00,-7.500e+00,0.88,2.200e-01,-7.000e-02,703.0,,,57.80,44.11,-15.37,17.60,3,q1_q17_dr25_tce,5524.00,166.00,-182.00,4.540,0.040,-0.160,0.8470,0.2130,-0.0710,297.558590,40.634670,14.720
1307,5474613,K01599.01,,CANDIDATE,CANDIDATE,0.9000,0,0,0,0,20.407484600,3.1290000e-04,-3.1290000e-04,140.1821000,1.340000e-02,-1.340000e-02,0.9860,6.1910,-0.0090,8.83900,0.49200,-0.49200,3.6340e+02,1.800e+01,-1.800e+01,2.90,8.700e-01,-3.100e-01,660.0,,,44.80,39.40,-13.58,24.50,1,q1_q17_dr25_tce,5823.00,158.00,-193.00,4.472,0.052,-0.208,0.9720,0.2910,-0.1040,298.373840,40.618420,14.802
5890,5474613,K01599.02,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0,13.616454700,1.0530000e-04,-1.0530000e-04,140.9326300,6.800000e-03,-6.800000e-03,1.1900,7.2440,-0.4610,5.17500,0.33900,-0.33900,3.7610e+02,2.090e+01,-2.090e+01,22.29,6.680e+00,-2.380e+00,755.0,,,76.81,67.54,-23.28,22.60,2,q1_q17_dr25_tce,5823.00,158.00,-193.00,4.472,0.052,-0.208,0.9720,0.2910,-0.1040,298.373840,40.618420,14.802
3631,5475735,K04167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.991948230,3.7610000e-05,-3.7610000e-05,134.1641000,1.190000e-02,-1.190000e-02,0.7100,0.2100,-0.4800,4.39000,0.33300,-0.33300,9.9600e+01,6.400e+00,-6.400e+00,0.78,1.200e-01,-6.000e-02,1019.0,,,255.16,127.30,-57.97,18.20,1,q1_q17_dr25_tce,5269.00,158.00,-142.00,4.620,0.030,-0.096,0.7270,0.1120,-0.0520,298.577790,40.681438,14.395
1243,5542466,K01590.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,12.890067280,6.0120000e-05,-6.0120000e-05,201.2298900,3.250000e-03,-3.250000e-03,0.0820,0.3600,-0.0820,3.55500,0.11700,-0.11700,6.0250e+02,2.710e+01,-2.710e+01,1.93,6.000e-02,-1.400e-01,620.0,,,34.99,4.80,-6.92,23.60,1,q1_q17_dr25_tce,4915.00,78.00,-88.00,4.512,0.072,-0.022,0.8120,0.0270,-0.0580,294.364870,40.720879,15.674
1245,5542466,K01590.02,,CANDIDATE,CANDIDATE,0.9030,0,0,0,0,2.355745050,1.0210000e-05,-1.0210000e-05,177.8882400,3.230000e-03,-3.230000e-03,0.5000,0.0230,-0.4580,1.79600,0.11500,-0.11500,2.6690e+02,1.800e+01,-1.800e+01,1.34,4.000e-02,-1.000e-01,1093.0,,,338.40,46.37,-66.96,17.00,2,q1_q17_dr25_tce,4915.00,78.00,-88.00,4.512,0.072,-0.022,0.8120,0.0270,-0.0580,294.364870,40.720879,15.674
1246,5542466,K01590.03,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0,4.746661280,2.7790000e-05,-2.7790000e-05,134.6378400,4.780000e-03,-4.780000e-03,0.4410,0.0470,-0.4140,2.09300,0.15600,-0.15600,2.5680e+02,2.330e+01,-2.330e+01,1.30,4.000e-02,-9.000e-02,865.0,,,132.40,18.14,-26.20,12.50,3,q1_q17_dr25_tce,4915.00,78.00,-88.00,4.512,0.072,-0.022,0.8120,0.0270,-0.0580,294.364870,40.720879,15.674
2747,5551672,K03119.01,,CANDIDATE,CANDIDATE,0.0130,0,0,0,0,2.184437698,6.4410000e-06,-6.4410000e-06,133.6749200,2.910000e-03,-2.910000e-03,0.0350,0.4470,-0.0350,1.04220,0.07930,-0.07930,1.5468e+03,9.830e+01,-9.830e+01,0.94,1.500e-01,-1.100e-01,529.0,,,18.41,8.36,-4.99,19.70,1,q1_q17_dr25_tce,3421.00,67.00,-51.00,5.014,0.045,-0.045,0.2500,0.0400,-0.0300,296.587190,40.722988,16.946
3839,5563080,K04220.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.785473311,8.8400000e-07,-8.8400000e-07,131.8615480,9.100000e-04,-9.100000e-04,0.3890,0.0910,-0.3890,1.39110,0.02960,-0.02960,3.3960e+02,6.900e+00,-6.900e+00,1.61,3.000e-01,-2.200e-01,1769.0,,,2325.64,1380.11,-793.02,57.00,1,q1_q17_dr25_tce,5356.00,175.00,-159.00,4.466,0.100,-0.125,0.8710,0.1600,-0.1200,298.923610,40.749538,14.333
5460,5565486,K03742.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.412524016,1.8300000e-07,-1.8300000e-07,131.7044290,1.170000e-04,-1.170000e-04,0.8460,0.0460,-0.0370,5.74859,0.00587,-0.00587,1.7578e+05,1.490e+02,-1.490e+02,68.92,2.019e+01,-8.630e+00,1978.0,,,3627.17,3136.17,-1284.87,1475.40,1,q1_q17_dr25_tce,6690.00,185.00,-278.00,4.375,0.062,-0.175,1.1740,0.3440,-0.1470,299.378080,40.757359,14.964
5412,5650314,K03731.01,,FALSE POSITIVE,FALSE POSITIVE,0.0860,0,0,1,0,1.070272827,4.9400000e-07,-4.9400000e-07,131.8358910,4.130000e-04,-4.130000e-04,1.2690,0.2670,-0.1750,4.28440,0.01960,-0.01960,9.8865e+03,4.050e+01,-4.050e+01,28.73,3.170e+00,-1.930e+00,1224.0,,,528.52,219.10,-129.89,284.00,1,q1_q17_dr25_tce,4628.00,162.00,-162.00,4.651,0.024,-0.056,0.6530,0.0720,-0.0440,299.170620,40.871059,15.926
4486,5651829,K04778.01,,CANDIDATE,CANDIDATE,0.9650,0,0,0,0,0.772152075,3.0710000e-06,-3.0710000e-06,132.2074000,3.270000e-03,-3.270000e-03,1.0090,0.0520,-0.7790,1.78000,0.13500,-0.13500,4.3600e+01,3.600e+00,-3.600e+00,4.44,1.450e+00,-2.680e+00,2966.0,,,18277.60,18302.22,-15751.32,13.60,1,q1_q17_dr25_tce,5951.00,197.00,-179.00,3.787,0.667,-0.178,2.0800,0.6770,-1.2580,299.465240,40.891090,13.308
6067,5734702,K05196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,392.472910000,1.0020000e-02,-1.0020000e-02,155.4624000,2.130000e-02,-2.130000e-02,0.7610,0.0320,-0.5360,7.86700,0.67300,-0.67300,3.4560e+02,3.430e+01,-3.430e+01,5.46,8.800e-01,-1.890e+00,442.0,,,9.04,4.32,-5.58,12.20,1,q1_q17_dr25_tce,6626.00,160.00,-180.00,3.728,0.312,-0.078,2.7040,0.4310,-0.9350,298.926670,40.970451,12.361
2018,5794240,K00254.01,Kepler-45 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.455240626,1.1100000e-07,-1.1100000e-07,170.8217620,3.560000e-05,-3.560000e-05,0.1440,0.1520,-0.0840,1.72722,0.00373,-0.00373,3.6912e+04,3.370e+01,-3.370e+01,10.60,4.300e-01,-7.100e-01,730.0,,,67.30,11.58,-13.73,1341.60,1,q1_q17_dr25_tce,3793.00,76.00,-84.00,4.697,0.032,-0.020,0.5680,0.0230,-0.0380,292.872890,41.064270,15.979
9008,5802205,K08107.01,,CANDIDATE,CANDIDATE,0.3810,0,0,0,0,578.887610000,2.1970000e-02,-2.1970000e-02,219.2878000,2.300000e-02,-2.300000e-02,0.2400,0.2120,-0.2400,18.52100,0.95900,-0.95900,7.6800e+01,5.800e+00,-5.800e+00,1.69,4.500e-01,-6.700e-01,315.0,,,2.32,1.88,-1.60,15.10,1,q1_q17_dr25_tce,6180.00,195.00,-238.00,3.946,0.405,-0.135,1.9170,0.5070,-0.7600,295.087490,41.037395,11.402
328,5802246,K01044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.525154153,3.0800000e-07,-3.0800000e-07,133.7443590,5.040000e-04,-5.040000e-04,1.2260,0.4830,-0.1670,2.14410,0.02970,-0.02970,7.4750e+02,8.100e+00,-8.100e+00,23.61,5.280e+00,-2.850e+00,2073.0,,,4391.51,3014.22,-1350.21,116.10,1,q1_q17_dr25_tce,5582.00,169.00,-152.00,4.497,0.081,-0.150,0.8460,0.1890,-0.1020,295.098660,41.007038,15.058
4036,5802637,K04398.01,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0,7.342246700,5.5370000e-05,-5.5370000e-05,131.5538200,6.420000e-03,-6.420000e-03,0.2530,0.2010,-0.2530,2.02900,0.19200,-0.19200,3.6680e+02,3.730e+01,-3.730e+01,1.60,3.400e-01,-1.400e-01,837.0,,,115.93,75.95,-32.50,11.80,1,q1_q17_dr25_tce,5573.00,174.00,-194.00,4.562,0.036,-0.144,0.8390,0.1760,-0.0750,295.211270,41.086971,15.486
3845,5868793,K04290.01,Kepler-1582 b,CONFIRMED,CANDIDATE,0.9140,0,0,0,0,4.838094690,8.7970000e-05,-8.7970000e-05,135.1562000,1.070000e-02,-1.070000e-02,0.0140,0.4380,-0.0140,1.09600,0.13500,-0.13500,1.5440e+03,1.690e+02,-1.690e+02,0.79,1.200e-01,-1.200e-01,354.0,,,3.70,1.58,-1.31,11.30,1,q1_q17_dr25_tce,3187.00,62.00,-88.00,5.091,0.010,-0.010,0.2000,0.0300,-0.0300,289.376680,41.158672,17.058
