kepid,segno,period_inj,depth,epoch,MES_expect,MES_scaled,ntransits,BLS_Period,BLS_Tc,BLS_SN,BLS_SR,BLS_SDE,BLS_Depth,BLS_Qtran,BLS_Qingress,BLS_OOTmag,BLS_i1,BLS_i2,BLS_deltaChi2,BLS_fraconenight,BLS_Npointsintransit,BLS_Ntransits,BLS_Npointsbeforetransit,BLS_Npointsaftertransit,BLS_Rednoise,BLS_Whitenoise,BLS_SignaltoPinknoise,detect_distance
10157573 , 1 , 5.115750935 , 1055.8 , 173.26599 , 51.8 , 7.19362217523 , 273.664613033 , 5.1188677 , 971.320507057 , 10.11125 , 0.0001 , 10.55225 , 0.00091 , 0.01755 , 0.17602 , 9.99996 , 0.1241 , 0.14165 , -0.0 , 0.28708 , 24.0 , 6.0 , 26.0 , 24.0 , 0.0 , 0.00037 , 11.98733 , 0.000609063241368
10157573 , 2 , 5.115750935 , 1055.8 , 173.26599 , 51.8 , 7.19362217523 , 273.664613033 , 5.12140738 , 1308.95003124 , 10.5467 , 9e-05 , 11.09857 , 0.00098 , 0.01327 , 0.18572 , 10.0 , 0.33872 , 0.35199 , -0.0 , 0.26573 , 18.0 , 6.0 , 18.0 , 20.0 , 1e-05 , 0.00036 , 11.4233 , 0.00110508108324
10157573 , 3 , 5.115750935 , 1055.8 , 173.26599 , 51.8 , 7.19362217523 , 273.664613033 , 5.11531637 , 1344.77739367 , 8.56759 , 8e-05 , 9.12178 , 0.0007 , 0.01982 , 0.16853 , 9.99999 , 0.65278 , 0.6726 , -0.0 , 0.26618 , 28.0 , 6.0 , 29.0 , 29.0 , 0.0 , 0.00037 , 10.08377 , 8.49500813641e-05
10163066 , 0 , 462.12345 , 699.0 , 408.2031 , 6.9 , 0.958223803265 , 3.02949352603 , 1.69238841 , 940.15450432 , 4.31224 , 8e-05 , 4.6751 , 0.00047 , 0.0258 , 0.00466 , 10.00073 , 0.0 , 0.0258 , -0.0 , 0.33086 , 38.0 , 18.0 , 33.0 , 36.0 , 0.00012 , 0.00052 , 5.25499 , -1
10163066 , 1 , 462.12345 , 699.0 , 408.2031 , 6.9 , 0.958223803265 , 3.02949352603 , 14.71791004 , 970.800857409 , 4.46553 , 7e-05 , 4.97604 , 0.00076 , 0.00515 , 0.10246 , 9.99998 , 0.0 , 0.00515 , -0.0 , 0.47482 , 11.0 , 3.0 , 8.0 , 7.0 , 8e-05 , 0.00047 , 5.05861 , -1
10163066 , 2 , 462.12345 , 699.0 , 408.2031 , 6.9 , 0.958223803265 , 3.02949352603 , 0.82701855 , 1307.21872804 , 4.92068 , 8e-05 , 5.45182 , 0.00041 , 0.05082 , 0.199 , 9.9999 , 0.26694 , 0.31776 , -0.0 , 0.13886 , 71.0 , 36.0 , 69.0 , 74.0 , 0.0001 , 0.00054 , 6.28611 , -1
10163066 , 3 , 462.12345 , 699.0 , 408.2031 , 6.9 , 0.958223803265 , 3.02949352603 , 8.96239119 , 1338.46240336 , 4.93847 , 7e-05 , 5.37673 , 0.00062 , 0.0158 , 0.23214 , 10.00027 , 0.11487 , 0.13066 , -0.0 , 0.34765 , 27.0 , 4.0 , 27.0 , 28.0 , 2e-05 , 0.0005 , 6.38018 , -1
10214162 , 0 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 0.76039482 , 938.826220964 , 4.14578 , 7e-05 , 4.62729 , 0.00043 , 0.03098 , 0.20776 , 9.99999 , 0.30866 , 0.33964 , -0.0 , 0.12929 , 41.0 , 37.0 , 42.0 , 43.0 , 0.0 , 0.00047 , 5.80972 , -1
10214162 , 1 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 0.62456168 , 970.805859641 , 4.31861 , 6e-05 , 4.74833 , 0.0004 , 0.03601 , 0.19111 , 10.0 , 0.90147 , 0.93748 , -0.0 , 0.11019 , 48.0 , 43.0 , 47.0 , 49.0 , 0.0 , 0.00047 , 5.81205 , -1
10214162 , 2 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 0.58107155 , 1034.61223114 , 5.23539 , 7e-05 , 5.89441 , 0.00038 , 0.0412 , 0.25886 , 9.99999 , 0.53481 , 0.57601 , -0.0 , 0.09975 , 57.0 , 48.0 , 56.0 , 57.0 , 0.0 , 0.00044 , 6.65711 , -1
10214162 , 3 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 1.19399118 , 1308.07429609 , 5.6457 , 8e-05 , 6.17406 , 0.00039 , 0.04694 , 0.0583 , 9.99998 , 0.80996 , 0.8569 , -0.0 , 0.09852 , 65.0 , 24.0 , 58.0 , 64.0 , 0.0 , 0.00048 , 6.56584 , -1
10214162 , 4 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 6.64100446 , 1341.93174474 , 4.83991 , 7e-05 , 5.24349 , 0.00062 , 0.01266 , 0.13416 , 9.99998 , 0.33409 , 0.34674 , -0.0 , 0.24813 , 20.0 , 5.0 , 19.0 , 20.0 , 5e-05 , 0.00047 , 5.74934 , -1
10214162 , 5 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 2.49542864 , 1375.90918304 , 4.89546 , 7e-05 , 5.37451 , 0.00046 , 0.02451 , 0.15937 , 9.99997 , 0.58944 , 0.61394 , -0.0 , 0.22713 , 32.0 , 12.0 , 33.0 , 34.0 , 3e-05 , 0.00045 , 5.84601 , -1
10214162 , 6 , 17.42393582 , 770.9 , 148.82614 , 33.2 , 4.61058409687 , 80.3492399457 , 0.62978975 , 1437.53006866 , 4.80418 , 6e-05 , 5.28512 , 0.00053 , 0.02081 , 0.20265 , 10.0 , 0.9062 , 0.92701 , -0.0 , 0.21997 , 34.0 , 34.0 , 31.0 , 32.0 , 0.0 , 0.00045 , 6.83259 , -1
10259031 , 0 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 1.1291324 , 939.020483288 , 4.23927 , 8e-05 , 4.64974 , 0.00055 , 0.01997 , 0.05263 , 10.0 , 0.10893 , 0.12891 , -0.0 , 0.14014 , 30.0 , 27.0 , 28.0 , 29.0 , 6e-05 , 0.00059 , 5.08412 , -1
10259031 , 1 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.0501269 , 974.852373622 , 4.90047 , 8e-05 , 5.28733 , 0.00084 , 0.01825 , 0.18414 , 9.99999 , 0.60287 , 0.62112 , -0.0 , 0.30662 , 20.0 , 4.0 , 23.0 , 23.0 , 0.0 , 0.00056 , 6.65515 , 0.00156242549067
10259031 , 2 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.05977038 , 1038.38738288 , 11.08649 , 0.00014 , 11.16504 , 0.00134 , 0.01698 , 0.20613 , 10.0 , 0.67336 , 0.69034 , -0.0 , 0.31438 , 21.0 , 4.0 , 19.0 , 20.0 , 0.0 , 0.00046 , 13.25774 , 0.000195515573159
10259031 , 3 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.04531504 , 1221.99282259 , 7.92701 , 0.00012 , 8.62853 , 0.00142 , 0.01138 , 0.19987 , 9.99999 , 0.88491 , 0.89629 , -0.0 , 0.34709 , 14.0 , 4.0 , 15.0 , 14.0 , 0.0002 , 0.00061 , 7.43069 , 0.00224517893686
10259031 , 4 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.06073618 , 1313.77023076 , 11.68521 , 0.00059 , 10.14705 , 0.00826 , 0.01927 , 0.44479 , 9.99998 , 0.93222 , 0.95149 , -0.0 , 0.3385 , 23.0 , 4.0 , 23.0 , 25.0 , 0.0 , 0.00055 , 72.62995 , 5.87216142279e-05
10259031 , 5 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.05977038 , 1342.02019874 , 13.6053 , 0.00061 , 11.11018 , 0.00626 , 0.01586 , 0.29089 , 9.99994 , 0.29882 , 0.31468 , -1e-05 , 0.22214 , 26.0 , 5.0 , 28.0 , 27.0 , 0.0 , 0.00056 , 57.37021 , 0.000195515573159
10259031 , 6 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.06556914 , 1377.30603758 , 12.29055 , 0.00014 , 12.29486 , 0.00141 , 0.01628 , 0.22397 , 9.99997 , 0.40504 , 0.42132 , -0.0 , 0.29263 , 20.0 , 4.0 , 22.0 , 20.0 , 0.0 , 0.00045 , 14.15895 , 0.000625528079503
10259031 , 7 , 7.06115081 , 1526.9 , 169.86425 , 60.4 , 8.38793010394 , 198.267964765 , 7.06266857 , 1447.93436642 , 10.90517 , 0.00012 , 11.04611 , 0.00128 , 0.01563 , 0.22217 , 10.00001 , 0.74575 , 0.76138 , -0.0 , 0.30351 , 20.0 , 4.0 , 21.0 , 21.0 , 0.0 , 0.00045 , 12.8238 , 0.000214922034779
1026032 , 0 , 8.460438928 , 76413.0 , 133.7744903 , 1797.4 , 249.6103571 , 165.476048219 , 8.47108156 , 945.961889897 , 10.04489 , 0.00502 , 8.87834 , 0.06869 , 0.01967 , 0.38562 , 10.00041 , 0.72159 , 0.74126 , -0.00034 , 0.49239 , 18.0 , 3.0 , 23.0 , 23.0 , 0.00174 , 0.0033 , 54.05323 , 0.00125713836599
1026032 , 1 , 8.460438928 , 76413.0 , 133.7744903 , 1797.4 , 249.6103571 , 165.476048219 , 8.45997335 , 971.358117584 , 11.66297 , 0.00672 , 9.8434 , 0.06987 , 0.02086 , 0.42597 , 10.00024 , 0.11057 , 0.13143 , -0.00063 , 0.25802 , 35.0 , 4.0 , 26.0 , 33.0 , 0.00178 , 0.00286 , 68.959 , 5.5031519605e-05
1026032 , 2 , 8.460438928 , 76413.0 , 133.7744903 , 1797.4 , 249.6103571 , 165.476048219 , 8.46136028 , 1309.7739421 , 11.81966 , 0.00698 , 9.83038 , 0.07517 , 0.02099 , 0.4276 , 10.00083 , 0.40688 , 0.42787 , -0.00068 , 0.26134 , 33.0 , 4.0 , 27.0 , 31.0 , 0.00177 , 0.00294 , 73.44339 , 0.000108895276285
1026032 , 3 , 8.460438928 , 76413.0 , 133.7744903 , 1797.4 , 249.6103571 , 165.476048219 , 8.45997335 , 1343.61739292 , 11.63944 , 0.00699 , 9.79924 , 0.07313 , 0.02094 , 0.42337 , 10.00057 , 0.19989 , 0.22083 , -0.00067 , 0.25854 , 35.0 , 4.0 , 27.0 , 32.0 , 0.00183 , 0.00305 , 69.53263 , 5.5031519605e-05
1026032 , 4 , 8.460438928 , 76413.0 , 133.7744903 , 1797.4 , 249.6103571 , 165.476048219 , 8.45997335 , 1445.14350982 , 11.71773 , 0.00601 , 10.37236 , 0.07558 , 0.02127 , 0.43161 , 10.00034 , 0.83686 , 0.85813 , -0.00051 , 0.33593 , 28.0 , 4.0 , 32.0 , 30.0 , 0.00182 , 0.00311 , 69.66765 , 5.5031519605e-05
10268903 , 0 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55196415 , 939.688261107 , 15.96098 , 0.01377 , 9.38006 , 0.06858 , 0.11121 , 0.41806 , 10.00065 , 0.58299 , 0.69421 , -0.00264 , 0.0417 , 148.0 , 54.0 , 155.0 , 153.0 , 0.00773 , 0.0101 , 51.18501 , -1
10268903 , 1 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55185202 , 970.603998064 , 15.87141 , 0.01353 , 9.50195 , 0.0703 , 0.07662 , 0.34634 , 10.00119 , 0.78493 , 0.86155 , -0.00258 , 0.0419 , 105.0 , 54.0 , 100.0 , 105.0 , 0.00749 , 0.01029 , 49.14341 , -1
10268903 , 2 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55224764 , 1034.621899 , 14.84738 , 0.00943 , 9.16568 , 0.0489 , 0.1085 , 0.42539 , 10.00142 , 0.80717 , 0.91567 , -0.00123 , 0.0462 , 143.0 , 52.0 , 150.0 , 150.0 , 0.00573 , 0.00783 , 47.46746 , -1
10268903 , 3 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55201138 , 1307.30556892 , 15.77941 , 0.01277 , 9.26656 , 0.06218 , 0.10987 , 0.41229 , 10.00029 , 0.91041 , 1.02028 , -0.00228 , 0.04366 , 148.0 , 53.0 , 152.0 , 156.0 , 0.00751 , 0.00973 , 47.61406 , -1
10268903 , 4 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55195825 , 1338.77144463 , 15.84131 , 0.01267 , 9.33748 , 0.0666 , 0.10781 , 0.4404 , 9.99993 , 0.16752 , 0.27532 , -0.00248 , 0.03881 , 166.0 , 59.0 , 170.0 , 163.0 , 0.00786 , 0.01009 , 51.67951 , -1
10268903 , 5 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55199957 , 1375.75514639 , 15.12307 , 0.00976 , 9.03655 , 0.04733 , 0.10926 , 0.39332 , 9.99934 , 0.83215 , 0.94141 , -0.00131 , 0.04687 , 146.0 , 52.0 , 147.0 , 151.0 , 0.00631 , 0.0084 , 42.33825 , -1
10268903 , 6 , 1.103978 , nan , 131.573418 , nan , nan , 1268.14121296 , 0.55207633 , 1441.4425571 , 15.64854 , 0.01008 , 9.2046 , 0.05103 , 0.1116 , 0.42972 , 9.99866 , 0.67494 , 0.78654 , -0.00146 , 0.04099 , 160.0 , 54.0 , 161.0 , 157.0 , 0.00593 , 0.00772 , 50.41763 , -1
10383696 , 0 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.49898011 , 940.828957531 , 11.94588 , 0.00826 , 10.23051 , 0.08088 , 0.01053 , 0.06201 , 10.00029 , 0.11994 , 0.13048 , -0.00092 , 0.27954 , 18.0 , 4.0 , 16.0 , 15.0 , 0.00175 , 0.00397 , 63.15633 , 0.00130787046982
10383696 , 1 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.49198826 , 974.789411166 , 12.02545 , 0.00816 , 10.23457 , 0.08926 , 0.01929 , 0.39356 , 10.0001 , 0.45255 , 0.47183 , -0.0009 , 0.27596 , 27.0 , 4.0 , 32.0 , 22.0 , 0.0013 , 0.00276 , 106.422 , 0.00048486277075
10383696 , 2 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.48082519 , 1034.22481491 , 11.72572 , 0.01161 , 9.9634 , 0.11162 , 0.01084 , 0.08376 , 10.00049 , 0.0497 , 0.06054 , -0.00182 , 0.26686 , 20.0 , 4.0 , 15.0 , 14.0 , 0.00217 , 0.00484 , 72.86809 , 0.00083054332344
10383696 , 3 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.50458189 , 1314.29465186 , 11.02604 , 0.00738 , 9.7552 , 0.08606 , 0.02031 , 0.41168 , 10.00046 , 0.93198 , 0.95228 , -0.00077 , 0.33952 , 23.0 , 3.0 , 23.0 , 24.0 , 0.00132 , 0.00347 , 81.86067 , 0.00196676492942
10383696 , 4 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.49059127 , 1339.76915537 , 12.61006 , 0.00768 , 10.83986 , 0.08667 , 0.01905 , 0.38835 , 10.00023 , 0.10316 , 0.12221 , -0.0009 , 0.27874 , 30.0 , 4.0 , 30.0 , 32.0 , 0.00145 , 0.0029 , 96.42779 , 0.000320342422909
10383696 , 5 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.49198826 , 1382.20815892 , 10.80759 , 0.00931 , 9.67048 , 0.11459 , 0.01888 , 0.3848 , 10.00039 , 0.79854 , 0.81742 , -0.00118 , 0.36643 , 22.0 , 3.0 , 23.0 , 23.0 , 0.00199 , 0.00422 , 78.48826 , 0.00048486277075
10383696 , 6 , 8.487871809 , 118810.0 , 134.495278 , 483.9 , 67.200651942 , 164.941228084 , 8.49338571 , 1441.6186898 , 12.69583 , 0.01026 , 10.77445 , 0.11428 , 0.01872 , 0.39254 , 10.00043 , 0.53286 , 0.55158 , -0.00169 , 0.26604 , 30.0 , 4.0 , 30.0 , 30.0 , 0.0019 , 0.00409 , 94.52559 , 0.000649410209324
10489206 , 0 , 4.164384505 , 2338.0 , 171.087935 , 132.1 , 18.345125277 , 336.184134371 , 4.16471617 , 1341.27902 , 14.57663 , 0.00025 , 11.03288 , 0.00217 , 0.02238 , 0.279 , 10.00024 , 0.94403 , 0.96641 , -0.0 , 0.20496 , 29.0 , 8.0 , 28.0 , 33.0 , 6e-05 , 0.00035 , 31.70772 , 7.96400506947e-05
10489206 , 0 , 5.77440326 , 245.3 , 132.96695 , 11.8 , 1.6387015766 , 242.449295098 , 4.16471617 , 1341.27902 , 14.57663 , 0.00025 , 11.03288 , 0.00217 , 0.02238 , 0.279 , 10.00024 , 0.94403 , 0.96641 , -0.0 , 0.20496 , 29.0 , 8.0 , 28.0 , 33.0 , 6e-05 , 0.00035 , 31.70772 , -1
10515564 , 0 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 1.68470974 , 938.597666052 , 4.39065 , 4e-05 , 4.80714 , 0.00046 , 0.01215 , 0.19902 , 9.99999 , 0.25933 , 0.27148 , -0.0 , 0.18816 , 19.0 , 19.0 , 19.0 , 17.0 , 0.0 , 0.00032 , 6.25296 , -1
10515564 , 1 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 0.71189721 , 970.663228904 , 5.77486 , 5e-05 , 6.1997 , 0.00034 , 0.03075 , 0.20046 , 9.99999 , 0.59164 , 0.6224 , -0.0 , 0.14128 , 40.0 , 37.0 , 43.0 , 42.0 , 3e-05 , 0.00032 , 6.77196 , -1
10515564 , 2 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 1.60472436 , 1033.67604762 , 4.73993 , 5e-05 , 5.24647 , 0.00023 , 0.05675 , 0.14754 , 9.99998 , 0.3029 , 0.35965 , -0.0 , 0.11729 , 73.0 , 19.0 , 78.0 , 81.0 , 0.0 , 0.00033 , 6.06131 , -1
10515564 , 3 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 0.69859023 , 1307.50587271 , 5.14989 , 6e-05 , 5.57208 , 0.00051 , 0.01573 , 0.23332 , 9.99998 , 0.92473 , 0.94046 , -0.0 , 0.21256 , 21.0 , 21.0 , 22.0 , 24.0 , 0.0 , 0.00038 , 6.17152 , -1
10515564 , 4 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 1.7510104 , 1337.92647452 , 4.94289 , 5e-05 , 5.54596 , 0.00034 , 0.02636 , 0.20676 , 10.0 , 0.35609 , 0.38244 , -0.0 , 0.12418 , 44.0 , 20.0 , 44.0 , 42.0 , 6e-05 , 0.00037 , 5.9407 , -1
10515564 , 5 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 1.34194873 , 1374.54771178 , 5.09225 , 5e-05 , 5.62807 , 0.00039 , 0.01664 , 0.23617 , 10.00001 , 0.46201 , 0.47864 , -0.0 , 0.13463 , 23.0 , 23.0 , 24.0 , 20.0 , 0.0 , 0.00034 , 5.53292 , -1
10515564 , 6 , 5.0487451 , 67.6 , 134.6825 , 7.7 , 1.06932221524 , 277.296629612 , 0.55711185 , 1438.2404645 , 4.80875 , 5e-05 , 5.27999 , 0.00029 , 0.03789 , 0.17988 , 9.99999 , 0.09294 , 0.13083 , -0.0 , 0.1343 , 55.0 , 53.0 , 56.0 , 56.0 , 3e-05 , 0.00033 , 6.51035 , -1
10519701 , 0 , 334.87402 , 387.8 , 426.2844 , 19.1 , 2.65247458585 , 4.18067666163 , 4.69554652 , 1340.52680595 , 4.01487 , 2e-05 , 4.47789 , 9e-05 , 0.07112 , 0.19808 , 10.0 , 0.39481 , 0.46593 , -0.0 , 0.19387 , 99.0 , 7.0 , 98.0 , 105.0 , 1e-05 , 0.00014 , 5.87934 , -1
10519701 , 1 , 334.87402 , 387.8 , 426.2844 , 19.1 , 2.65247458585 , 4.18067666163 , 4.86690109 , 1376.51361581 , 6.12681 , 2e-05 , 6.81112 , 0.00018 , 0.01605 , 0.03228 , 9.99997 , 0.34923 , 0.36528 , -0.0 , 0.31352 , 20.0 , 6.0 , 20.0 , 22.0 , 2e-05 , 0.00013 , 5.90138 , -1
10519701 , 2 , 334.87402 , 387.8 , 426.2844 , 19.1 , 2.65247458585 , 4.18067666163 , 14.27028184 , 1442.45010551 , 4.29208 , 2e-05 , 4.75764 , 0.00014 , 0.02318 , 0.19828 , 10.00003 , 0.03433 , 0.0575 , -0.0 , 0.44907 , 44.0 , 3.0 , 46.0 , 30.0 , 0.0 , 0.00013 , 6.94154 , -1
10616415 , 0 , 1.120646438 , 322.5 , 131.59197 , 45.7 , 6.34649678394 , 1249.27894519 , 1.12145319 , 939.558952728 , 7.40578 , 5e-05 , 7.58175 , 0.00026 , 0.05777 , 0.19293 , 9.99998 , 0.82615 , 0.88392 , -0.0 , 0.10543 , 81.0 , 27.0 , 83.0 , 79.0 , 7e-05 , 0.00025 , 8.63804 , 0.000719639742967
10616415 , 1 , 1.120646438 , 322.5 , 131.59197 , 45.7 , 6.34649678394 , 1249.27894519 , 1.12047935 , 970.948303191 , 5.26749 , 4e-05 , 5.66602 , 0.0002 , 0.05198 , 0.24503 , 9.99998 , 0.50422 , 0.55621 , -0.0 , 0.11422 , 74.0 , 27.0 , 75.0 , 72.0 , 7e-05 , 0.00024 , 6.3775 , 0.000149110773607
10616415 , 2 , 1.120646438 , 322.5 , 131.59197 , 45.7 , 6.34649678394 , 1249.27894519 , 1.12069831 , 1308.27406874 , 9.12077 , 7e-05 , 9.00653 , 0.00037 , 0.04358 , 0.21581 , 9.99997 , 0.71631 , 0.75989 , -0.0 , 0.12318 , 61.0 , 26.0 , 62.0 , 59.0 , 8e-05 , 0.00025 , 10.29228 , 4.6286498359e-05
10616415 , 3 , 1.120646438 , 322.5 , 131.59197 , 45.7 , 6.34649678394 , 1249.27894519 , 1.12023615 , 1343.01449215 , 8.61063 , 6e-05 , 8.72424 , 0.00027 , 0.0536 , 0.02229 , 10.00001 , 0.36763 , 0.42123 , -0.0 , 0.12791 , 74.0 , 26.0 , 75.0 , 74.0 , 8e-05 , 0.00023 , 8.53397 , 0.000366184290241
10710755 , 0 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81918537 , 942.947884031 , 12.83288 , 0.00978 , 9.70119 , 0.07631 , 0.03169 , 0.30102 , 9.99911 , 0.7973 , 0.829 , -0.00131 , 0.18436 , 42.0 , 6.0 , 35.0 , 41.0 , 0.0011 , 0.0017 , 147.14184 , 0.000534354801007
10710755 , 1 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81693652 , 971.853903375 , 12.33126 , 0.00941 , 9.51264 , 0.07776 , 0.03125 , 0.28175 , 9.99926 , 0.34249 , 0.37374 , -0.00119 , 0.20943 , 33.0 , 6.0 , 32.0 , 39.0 , 0.00073 , 0.00105 , 222.44741 , 6.76006429826e-05
10710755 , 2 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81558821 , 1034.47292526 , 12.93677 , 0.01045 , 9.70519 , 0.07741 , 0.03123 , 0.27941 , 9.99838 , 0.22207 , 0.2533 , -0.00152 , 0.17443 , 43.0 , 6.0 , 43.0 , 40.0 , 0.00109 , 0.00143 , 156.38116 , 0.000212348807993
10710755 , 3 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81693652 , 1309.01645314 , 13.03892 , 0.00942 , 9.78374 , 0.07126 , 0.03133 , 0.27795 , 10.00311 , 0.41198 , 0.44331 , -0.0012 , 0.183 , 40.0 , 6.0 , 39.0 , 41.0 , 0.00088 , 0.00117 , 177.1415 , 6.76006429826e-05
10710755 , 4 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81424067 , 1342.7394217 , 12.95018 , 0.00942 , 9.8969 , 0.0743 , 0.0315 , 0.29366 , 10.00097 , 0.33733 , 0.36883 , -0.00124 , 0.1824 , 41.0 , 6.0 , 42.0 , 42.0 , 0.00099 , 0.00155 , 157.55842 , 0.000492216702134
10710755 , 5 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81693652 , 1376.44885209 , 12.84464 , 0.01012 , 9.7902 , 0.07604 , 0.03143 , 0.28809 , 10.00032 , 0.30638 , 0.33781 , -0.00139 , 0.17575 , 44.0 , 6.0 , 40.0 , 42.0 , 0.00106 , 0.00136 , 158.22277 , 6.76006429826e-05
10710755 , 6 , 4.816610903 , 80226.0 , 133.763636 , 759.1 , 105.418505661 , 290.660804494 , 4.81963539 , 1443.87405849 , 13.45166 , 0.01003 , 10.09244 , 0.07836 , 0.03231 , 0.31053 , 10.001 , 0.62724 , 0.65955 , -0.00143 , 0.18263 , 43.0 , 6.0 , 43.0 , 43.0 , 0.00102 , 0.0017 , 159.98692 , 0.000627731360955
10747162 , 0 , 30.561533 , 585.7 , 136.05488 , 6.9 , 0.958223803265 , 45.8092203686 , 4.44444938 , 939.225230341 , 4.92928 , 9e-05 , 5.49538 , 0.00055 , 0.03123 , 0.21015 , 9.99996 , 0.27677 , 0.308 , -0.0 , 0.26146 , 47.0 , 7.0 , 47.0 , 47.0 , 0.0 , 0.00061 , 6.23198 , -1
10747162 , 1 , 30.561533 , 585.7 , 136.05488 , 6.9 , 0.958223803265 , 45.8092203686 , 2.08967403 , 971.305172647 , 4.69844 , 8e-05 , 5.26133 , 0.00076 , 0.01611 , 0.21985 , 10.0 , 0.33947 , 0.35558 , -0.0 , 0.20372 , 22.0 , 14.0 , 22.0 , 23.0 , 8e-05 , 0.0006 , 5.79416 , -1
10747162 , 2 , 30.561533 , 585.7 , 136.05488 , 6.9 , 0.958223803265 , 45.8092203686 , 0.79344135 , 1307.07492737 , 4.87062 , 9e-05 , 5.26573 , 0.00083 , 0.01806 , 0.18808 , 10.00015 , 0.39783 , 0.41589 , -0.0 , 0.20177 , 25.0 , 25.0 , 24.0 , 21.0 , 0.0 , 0.00064 , 6.49462 , -1
10747162 , 3 , 30.561533 , 585.7 , 136.05488 , 6.9 , 0.958223803265 , 45.8092203686 , 0.53448462 , 1342.24656938 , 7.14912 , 0.00011 , 7.91178 , 0.00119 , 0.01103 , 0.21051 , 9.99991 , 0.03439 , 0.04542 , -0.0 , 0.25843 , 17.0 , 17.0 , 15.0 , 13.0 , 0.0 , 0.00061 , 8.00072 , -1
10753394 , 0 , 288.678554 , 242.5 , 143.8403 , 10.8 , 1.49982856163 , 4.84968481587 , 2.50366007 , 939.01332975 , 6.05043 , 2e-05 , 6.68702 , 0.00011 , 0.04735 , 0.19415 , 9.99972 , 0.14957 , 0.19691 , -0.0 , 0.2023 , 74.0 , 13.0 , 69.0 , 71.0 , 0.0 , 0.00013 , 7.20688 , -1
10753394 , 1 , 288.678554 , 242.5 , 143.8403 , 10.8 , 1.49982856163 , 4.84968481587 , 12.62294875 , 974.921209462 , 4.57682 , 2e-05 , 5.01877 , 0.00014 , 0.02062 , 0.24831 , 9.99949 , 0.35149 , 0.37211 , -0.0 , 0.67866 , 35.0 , 3.0 , 35.0 , 23.0 , 0.0 , 0.00013 , 6.35634 , -1
